kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_prad,koi_prad_err1,koi_prad_err2,koi_impact,koi_dor,koi_sma,koi_srho,koi_teq,koi_insol,koi_model_snr,koi_num_transits,koi_max_mult_ev,koi_count,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_kepmag,koi_sparprov,koi_fittype,koi_dikco_msky
10001102,K01102.02,,CANDIDATE,CANDIDATE,0.8632664939912483,0,0,0,0,5.326898544827205,0.0005326898544827205,-0.0005326898544827205,2.1314173429695176,0.10657086714847588,-0.10657086714847588,888.9531762870829,71.11625410296664,-71.11625410296664,0.02693661262830458,1.7957151307673875,0.5914756328567808,-0.5914756328567808,0.31521214959827404,18.119375631841006,0.05149581490506037,4.0094623116920864,648.6318808517764,42.136323761672514,240.18973378823736,262,227.2554822155053,2,4268.6894383720255,200.0,-200.0,4.673398871655881,0.6111724680379483,0.20130900281655706,-0.20130900281655706,0.6420182948131773,12.22558966310558,KIC,MCMC,0.4958751938180852
10001103,K01103.01,,CANDIDATE,CANDIDATE,0.5551550290436545,0,0,0,0,8.552773677440493,0.0008552773677440494,-0.0008552773677440494,2.773201134918166,0.1386600567459083,-0.1386600567459083,274.1475422127641,21.93180337702113,-21.93180337702113,0.015510889734321073,1.6921833964317563,0.4947888092701731,-0.4947888092701731,0.6648575925606248,17.599090222254684,0.08185310945386395,1.743200117661789,1096.5042101898246,344.11586307893316,58.45795709596516,163,60.984905156694246,2,7111.808714109624,200.0,-200.0,4.438090988153781,1.0001843152864172,0.2924505744795775,-0.2924505744795775,1.000165882229133,12.137684877697287,KIC,LS+MCMC,0.14430347925991815
10001103,K01103.02,,CANDIDATE,CANDIDATE,0.9473080408468275,0,0,0,0,4.937182178562551,0.0004937182178562551,-0.0004937182178562551,2.9173835970933046,0.14586917985466524,-0.14586917985466524,3385.713412937388,270.85707303499106,-270.85707303499106,0.05262244044522382,5.740922766286711,1.8233604231031757,-1.8233604231031757,0.33065333900222704,12.201268929227918,0.05674792211004267,1.9107108884142219,1316.900348623871,715.9375308059786,950.218289135352,283,1029.7650881284317,2,7111.808714109624,80.0,-80.0,4.438090988153781,1.0001843152864172,0.3176660914185034,-0.3176660914185034,1.000165882229133,13.998356669820724,J-K,LS+MCMC,0.25098663022058265
10001104,K01104.01,Kepler-1492 b,CONFIRMED,CANDIDATE,0.9391651543819943,0,0,0,0,10.539894842948694,0.0010539894842948696,-0.0010539894842948696,3.4982257362804714,0.17491128681402357,-0.17491128681402357,5107.982734147068,408.63861873176546,-408.63861873176546,0.06398775476052083,5.846096883115859,1.2683957303477151,-1.2683957303477151,0.09912736927552779,22.903693538465273,0.08920904826905944,1.9198465850941349,665.9148208109978,46.80995268916705,981.1695215814123,132,1159.995385266611,1,4927.153555136571,200.0,-200.0,4.5228367286985165,0.8376034498744089,0.18173024853788788,-0.18173024853788788,,15.163687981815567,KIC,LS+MCMC,0.03509289157293793
10001105,K01105.01,,FALSE POSITIVE,FALSE POSITIVE,0.08096083396914051,0,1,0,0,3.386587816538286,0.0003386587816538286,-0.0003386587816538286,0.9037717823445022,0.04518858911722511,-0.04518858911722511,290271.55600821716,23221.724480657373,-23221.724480657373,0.5297848275557137,49.427135994461416,13.170758238874553,-13.170758238874553,0.9290808831131734,10.588192078198812,0.04211356303005215,1.4782705044586681,1150.7039234429467,417.36675666482796,8000.0,413,7425.18756847725,2,5788.941408248353,200.0,-200.0,4.512830256030934,0.8553330446813939,0.22791902703975148,-0.22791902703975148,0.8688038278104616,14.443754195431842,KIC,LS+MCMC,0.053369736195298854
10001105,K01105.02,Kepler-1494 b,CONFIRMED,CANDIDATE,0.9017066751666883,0,0,0,0,187.88470623435026,0.018788470623435027,-0.018788470623435027,9.207324356496759,0.460366217824838,-0.460366217824838,780.2432679014257,62.41946143211406,-62.41946143211406,0.025043722740266068,2.3364947905393576,0.6684170871429634,-0.6684170871429634,0.15447954639773498,154.01908421202543,0.6125967835575423,2.231778091334593,301.70828142825223,1.9724790682679318,35.497443988504145,7,32.803456316642475,2,5788.941408248353,200.0,-200.0,4.512830256030934,0.8553330446813939,0.24469098950187843,-0.24469098950187843,,15.865034224660945,KIC,LS+MCMC,0.2895817000123254
10001106,K01106.01,,FALSE POSITIVE,FALSE POSITIVE,0.08337591416192222,0,1,0,0,4.937099488698783,0.0004937099488698783,-0.0004937099488698783,3.2369747545741774,0.1618487377287089,-0.1618487377287089,533806.2452014089,42704.49961611271,-42704.49961611271,0.6707879373549116,96.41069587193547,36.45647712316908,-36.45647712316908,0.5045754862937663,10.059807545589011,0.06164017898044278,1.0320916709264558,1239.502221426985,561.8918291623669,8000.0,283,9165.043661119622,1,6078.085431850445,200.0,-200.0,4.306388808355112,1.3176779972601826,0.4982631577167427,-0.4982631577167427,,16.49005826494742,KIC,LS+MCMC,0.09242830578408699
10001107,K01107.01,,CANDIDATE,CANDIDATE,0.9916262203011288,0,0,0,0,18.382116308127973,0.0018382116308127974,-0.0018382116308127974,5.066500807790299,0.253325040389515,-0.253325040389515,1411.864353893795,112.94914831150359,-112.94914831150359,0.0344879449837896,5.013962935056309,1.5543205369944728,-1.5543205369944728,0.5019130277122226,23.97307510604162,0.14858391373133056,0.6623765735734113,805.3374892737073,100.13251967805427,205.35627885053964,76,238.25365730903712,1,6096.273516803152,200.0,-200.0,4.300917596687734,1.3328556671348992,0.4131831373926933,-0.4131831373926933,,13.308015567312495,KIC,LS+MCMC,0.5754758318523969
10001108,K01108.01,,FALSE POSITIVE,FALSE POSITIVE,0.10774531470470608,1,0,0,0,2.533349246837564,0.0002533349246837564,-0.0002533349246837564,6.007796928751343,0.30038984643756717,-0.30038984643756717,41007.62823237612,3280.6102585900894,-3280.6102585900894,0.1813699462179474,15.09736539303944,4.297767980517972,-4.297767980517972,0.11627982900100287,9.450352805473866,0.033536528844084916,0.9239039502008465,868.9457797127264,135.71698158044882,13.120327743417905,552,14.414520902302687,3,4129.917192452746,80.0,-80.0,4.567313352896053,0.7631416605357866,0.21724358574259298,-0.21724358574259298,,14.96124813645688,Solar,LS+MCMC,0.7815042336140285
10001108,K01108.02,,FALSE POSITIVE,FALSE POSITIVE,0.032941678605775855,0,1,0,0,32.8854019192601,0.0032885401919260098,-0.0032885401919260098,2.9518919195145106,0.14759459597572552,-0.14759459597572552,156087.16674913972,12486.973339931179,-12486.973339931179,0.37771717877628863,31.441450924625897,13.703405471086205,-13.703405471086205,0.7898320947869942,52.19794607968438,0.18523519283739032,1.5541784978397646,369.7345047349031,4.4486005123015655,8000.0,42,9139.930046012405,3,4129.917192452746,200.0,-200.0,4.567313352896053,0.7631416605357866,0.33260677540835654,-0.33260677540835654,,15.043146354598887,KIC,LS+MCMC,0.07603325942169001
10001108,K01108.03,,FALSE POSITIVE,FALSE POSITIVE,0.46726464329407874,1,0,0,0,23.89211432091498,0.002389211432091498,-0.002389211432091498,12.709871583319135,0.6354935791659568,-0.6354935791659568,111024.08164486842,8881.926531589474,-8881.926531589474,0.29934979013996743,24.918092861106825,5.30750176236224,-5.30750176236224,0.21008882127639883,42.18464199617962,0.14970091510899264,8.247528493603959,411.281813137941,6.811166562849026,11.472129432483662,58,10.429808412733461,3,4129.917192452746,200.0,-200.0,4.567313352896053,0.7631416605357866,0.16254758061953148,-0.16254758061953148,0.7840516018348359,14.936753740603848,KIC,LS+MCMC,0.1783017346809458
10001109,K01109.01,Kepler-1500 b,CONFIRMED,CANDIDATE,0.9986378342803007,0,0,0,0,14.451762485731924,0.0014451762485731925,-0.0014451762485731925,3.0359496030843705,0.15179748015421854,-0.15179748015421854,62.04489895237317,4.963591916189854,-4.963591916189854,0.0073057950678142615,0.6337336138344346,0.06281103612955159,-0.06281103612955159,0.5918056771446413,29.313395740167792,0.10840258381923695,2.12842959885403,632.2166280222798,38.03007092774694,10.17790613682099,96,11.974309243584536,1,5292.046288090459,80.0,-80.0,4.5476195959838694,0.7952589731274121,0.07882024718749711,-0.07882024718749711,0.8136876422437072,13.243960963962353,SME,LS,0.05435267083129864
10001110,K01110.01,Kepler-1501 b,CONFIRMED,CANDIDATE,0.9849947128386747,0,0,0,0,1.427983672531232,0.0001427983672531232,-0.0001427983672531232,0.5142846854696035,0.025714234273480175,-0.025714234273480175,110.603789715921,8.84830317727368,-8.84830317727368,0.010351066675197316,0.6784828180654366,0.10262473407698937,-0.10262473407698937,0.93319788783443,7.622795553678306,0.021301111486362184,3.44897873132016,947.2964493406112,191.69338082441848,57.71931314835206,980,63.39363800259068,1,4043.5954574334473,200.0,-200.0,4.681473656248446,0.6009288696181608,0.0908942183968493,-0.0908942183968493,,13.292430012006637,KIC,LS+MCMC,0.8784944373290198
10001111,K01111.01,,FALSE POSITIVE,FALSE POSITIVE,0.11470554842973012,0,0,1,0,2.21700045329716,0.000221700045329716,-0.000221700045329716,2.584606690196784,0.1292303345098392,-0.1292303345098392,5800.267342634984,464.0213874107987,-464.0213874107987,0.06851170592337741,8.837840253397447,0.9110260769044541,-0.9110260769044541,0.23903665441733912,6.362922490202756,0.0349922802696856,5.90836965854064,1923.1284487758894,3256.0918606753767,2429.2817513329705,631,2855.6555890857608,1,7500.0,80.0,-80.0,4.358043276628581,1.1826348878315387,0.1219088817380838,-0.1219088817380838,,13.84828256561963,SME,LS+MCMC,13.474244966318915
10001112,K01112.01,,FALSE POSITIVE,FALSE POSITIVE,0.09638645688503376,0,0,1,0,109.7139777578572,0.01097139777578572,-0.01097139777578572,3.6086971927101446,0.18043485963550723,-0.18043485963550723,4181.544174980342,334.52353399842735,-334.52353399842735,0.06108991154577806,3.198640608940114,0.23557866977232172,-0.23557866977232172,0.7198237118107547,161.22431602478667,0.35988250843247127,43.99147568544603,207.05188893925924,0.4375022256997291,248.9536374465457,12,259.58170725989663,1,4064.61226238596,80.0,-80.0,4.788787233694747,0.48002656374706393,0.03535377467129165,-0.03535377467129165,0.5165813750438328,15.527939333240294,SME,LS,1.1758131388229824
10001113,K01113.01,Kepler-1504 b,CONFIRMED,CANDIDATE,0.9779085595298763,0,0,0,0,2.1780763253227016,0.00021780763253227017,-0.00021780763253227017,3.9235217333434353,0.1961760866671718,-0.1961760866671718,1283.4084251384459,102.67267401107567,-102.67267401107567,0.032158117122007085,7.474587423542104,0.2762030328380105,-0.2762030328380105,0.1893785044142583,4.164160895078588,0.04126276819212545,0.2388391496412212,1444.3926426597075,1036.1068604478585,542.3018752212689,642,623.6504658740926,3,4556.943803017162,80.0,-80.0,4.076756504509652,2.1309140552644745,0.07874212868625183,-0.07874212868625183,1.975646960081519,11.581599633050857,SME,LS+MCMC,0.1385319738563261
10001113,K01113.02,,FALSE POSITIVE,FALSE POSITIVE,0.1396154957988472,0,1,0,0,20.603139608042753,0.0020603139608042754,-0.0020603139608042754,4.930331712540848,0.24651658562704243,-0.24651658562704243,264344.08379377524,21147.52670350202,-21147.52670350202,0.4935724219360518,114.72220850535207,34.16595595709731,-34.16595595709731,0.8121695563301898,18.625204163529833,0.18455758586058127,0.06571992134172668,682.9650776643217,51.791378218185265,8000.0,67,9380.89628715023,3,4556.943803017162,200.0,-200.0,4.076756504509652,2.1309140552644745,0.634617452967959,-0.634617452967959,,14.820986436657982,KIC,LS+MCMC,0.05510438738087496
10001113,K01113.03,,FALSE POSITIVE,FALSE POSITIVE,0.32153600489147555,0,1,0,0,1.6299117491218396,0.00016299117491218396,-0.00016299117491218396,2.4219721272301746,0.12109860636150874,-0.12109860636150874,150401.86802671914,12032.149442137532,-12032.149442137532,0.3678624667768675,85.50314551475633,22.840830829454763,-22.840830829454763,0.7444987486725885,3.432323117280341,0.034010970449339296,0.110374008941298,1590.9441558250442,1525.0469761317509,8000.0,858,7549.217916762952,3,4556.943803017162,80.0,-80.0,4.076756504509652,2.1309140552644745,0.5692404315114159,-0.5692404315114159,,12.611400514027636,J-K,MCMC,0.1423022088297377
10001114,K01114.01,,CANDIDATE,CANDIDATE,0.9614432982060954,0,0,0,0,37.09244006302023,0.0037092440063020227,-0.0037092440063020227,2.95155136312166,0.147577568156083,-0.147577568156083,445.20544002132254,35.616435201705805,-35.616435201705805,0.020385344234352225,1.9517388758122949,0.32474621182367064,-0.32474621182367064,0.8453810833965169,51.282687022624266,0.20931901441457917,2.5197758399985783,412.177360876133,6.870684648671085,45.58589943115676,37,41.06257073076766,3,4563.459230642646,80.0,-80.0,4.500468749490272,0.877754336951038,0.14604791622957933,-0.14604791622957933,0.88927418569718,14.91758060596235,Solar,MCMC,0.07798360306333937
10001114,K01114.02,,FALSE POSITIVE,FALSE POSITIVE,0.05665537502974116,0,1,0,0,2.463946241854733,0.0002463946241854733,-0.0002463946241854733,1.8548303233812848,0.09274151616906424,-0.09274151616906424,285978.9480521445,22878.31584417156,-22878.31584417156,0.49402550825446684,47.29911739622924,10.375466578581834,-10.375466578581834,0.5594606066572668,8.411394243945768,0.03433253706496393,1.918219803193679,1017.7369116999761,255.3909966331087,8000.0,568,8015.482841717226,3,4563.459230642646,80.0,-80.0,4.500468749490272,0.877754336951038,0.1925429329040035,-0.1925429329040035,0.88927418569718,13.430576930788018,J-K,LS+MCMC,0.16912668446494714
10001114,K01114.03,Kepler-1509 b,CONFIRMED,CANDIDATE,0.9199942509506025,0,0,0,0,1.5823314804773532,0.0001582331480477353,-0.0001582331480477353,1.4143058766642052,0.07071529383321026,-0.07071529383321026,1294.5838502667107,103.56670802133685,-103.56670802133685,0.03378541773802268,3.2346921629970953,0.7386040599207759,-0.7386040599207759,0.680726444658139,6.2610256419511305,0.025555441664346593,1.625051706092434,1179.6326356750717,460.9465787493904,641.7918801772863,884,630.2376258169776,3,4563.459230642646,200.0,-200.0,4.500468749490272,0.877754336951038,0.20042491965739728,-0.20042491965739728,0.88927418569718,15.000911742202298,KIC,LS+MCMC,0.3795372917215596
10001115,K01115.01,,CANDIDATE,CANDIDATE,0.6717865686705878,0,0,0,0,2.363756373374545,0.00023637563733745453,-0.00023637563733745453,1.4008805970685776,0.07004402985342888,-0.07004402985342888,51.65689802008906,4.132551841607125,-4.132551841607125,0.006428630897993606,0.3215650727541001,0.09303768197906934,-0.09303768197906934,0.014661776203388821,12.8889125506826,0.02748532662533497,7.2784217603890875,748.220702709195,74.6074783448891,20.95268743650374,592,19.049293251213903,1,4153.005570949408,200.0,-200.0,4.810617361238099,0.4585848473291194,0.13268129781884921,-0.13268129781884921,0.4957671316087189,15.638020493285836,KIC,LS+MCMC,0.11465763713684698
10001116,K01116.01,,FALSE POSITIVE,FALSE POSITIVE,0.061861041692929546,0,0,1,0,3.0462637672079214,0.00030462637672079216,-0.00030462637672079216,1.6185983115910305,0.08092991557955154,-0.08092991557955154,2005.2451290844301,160.41961032675442,-160.41961032675442,0.043187530052090646,5.554699956181135,0.2910257033556457,-0.2910257033556457,0.8364098516185701,7.880489070489095,0.043210536102287166,0.7821524762914435,1547.73190902884,1365.9865543047165,716.467483677062,459,853.2852624181767,1,6717.334518780891,80.0,-80.0,4.35945031718154,1.179156797174136,0.06177920301209569,-0.06177920301209569,,9.959413670931848,Astero,MCMC,2.310932798474029
10001117,K01117.01,,CANDIDATE,CANDIDATE,0.983136329235021,0,0,0,0,14.118378210833349,0.001411837821083335,-0.001411837821083335,3.7941234256647642,0.18970617128323822,-0.18970617128323822,3300.55781774649,264.0446254197192,-264.0446254197192,0.05150260508793379,4.640883306501507,0.9768728328093869,-0.9768728328093869,0.15085051504055336,28.10193724494075,0.1079547998293783,2.504681501073779,915.0998392749883,166.93115385102956,547.7819358596848,99,611.49181938964,2,7500.0,200.0,-200.0,4.529434182466438,0.8261155028258917,0.17389142070060748,-0.17389142070060748,,12.798578805329562,KIC,LS+MCMC,0.16068243703176208
10001117,K01117.02,,FALSE POSITIVE,FALSE POSITIVE,0.13104438305867674,0,0,1,0,8.256608663682167,0.0008256608663682167,-0.0008256608663682167,2.7146894561052832,0.13573447280526416,-0.13573447280526416,802.8353067155393,64.22682453724315,-64.22682453724315,0.026096630873955272,2.351559078848329,0.7818377866941139,-0.7818377866941139,0.5334890152910078,19.652336223425856,0.07549529431681898,6.007778401750379,1094.2826564452027,341.3355664029424,174.236195843248,169,166.60911173107834,2,7500.0,200.0,-200.0,4.529434182466438,0.8261155028258917,0.27466386963980194,-0.27466386963980194,,13.997680484032873,KIC,LS,3.986092504790208
10001118,K01118.01,,FALSE POSITIVE,FALSE POSITIVE,0.00808519577823496,0,1,0,0,1.2811399559019605,0.00012811399559019604,-0.00012811399559019604,1.4674925721586753,0.07337462860793377,-0.07337462860793377,341755.3833850153,27340.430670801226,-27340.430670801226,0.5459979338935487,57.250643184153894,16.651843358821246,-16.651843358821246,0.6437621354195588,5.103540421481815,0.022813671047693468,0.4418962736795021,1452.1246377200268,1058.4712226534589,8000.0,1092,9554.181743517005,1,5071.825792618644,200.0,-200.0,4.457034471113208,0.961299445034962,0.2796022348282471,-0.2796022348282471,,13.217572345530995,KIC,LS+MCMC,0.34722851377274433
10001119,K01119.01,,FALSE POSITIVE,FALSE POSITIVE,0.024039377215693478,1,0,0,0,7.065930958344849,0.0007065930958344849,-0.0007065930958344849,5.981025102406114,0.29905125512030567,-0.29905125512030567,10751.049151970323,860.0839321576259,-860.0839321576259,0.0966784465353439,7.426284784957747,1.6064569058500955,-1.6064569058500955,0.6316705168895291,19.808730287413358,0.06486834538948012,0.7395859078814796,626.5957142285106,36.69552954834978,10.567384830710427,198,10.204260051381315,2,4311.619167840031,200.0,-200.0,4.605696649158868,0.7042247057464204,0.15233817104726416,-0.15233817104726416,0.7293569594483155,11.47827645028865,KIC,MCMC,0.6235685044945912
10001119,K01119.02,Kepler-1516 b,CONFIRMED,CANDIDATE,0.9335454794573714,0,0,0,0,1.1857763981228127,0.00011857763981228127,-0.00011857763981228127,0.8624107702700476,0.043120538513502386,-0.043120538513502386,20.63851988183841,1.6510815905470728,-1.6510815905470728,0.004366822313410842,0.3354342903393816,0.05810278280643617,-0.05810278280643617,0.8190247337193742,6.026690842334686,0.01973581635187345,2.8470053188347713,1135.9946411425683,396.43191437719287,11.819249883167336,1180,13.563396931782046,2,4311.619167840031,200.0,-200.0,4.605696649158868,0.7042247057464204,0.1219833997398172,-0.1219833997398172,0.7293569594483155,14.149118673001096,KIC,LS+MCMC,0.07561000264344452
10001120,K01120.01,Kepler-1517 b,CONFIRMED,CANDIDATE,0.8462040180543944,0,0,0,0,20.690854354169733,0.0020690854354169733,-0.0020690854354169733,2.989989326479108,0.14949946632395542,-0.14949946632395542,429.13422589298864,34.33073807143909,-34.33073807143909,0.01953617797841316,1.6912596663943043,0.3158994239171717,-0.3158994239171717,0.7088521363213985,37.28886816978295,0.13762081819961733,2.1162233925287897,369.3249759094925,4.428923630813473,58.832419466614176,67,58.19410109295223,1,3486.7670511465813,200.0,-200.0,4.548575021468049,0.793670081813828,0.14824448699814816,-0.14824448699814816,0.8122243561103399,11.9253365766984,KIC,LS+MCMC,0.7662809895454387
10001121,K01121.01,,CANDIDATE,CANDIDATE,0.9949728890757699,0,0,0,0,27.744694651807308,0.002774469465180731,-0.002774469465180731,3.68441386923062,0.18422069346153103,-0.18422069346153103,4727.503673071394,378.2002938457115,-378.2002938457115,0.06534690426010903,7.378042638420238,1.2621058350544712,-1.2621058350544712,0.7560761254479127,37.650585499894845,0.1812266749202314,1.5337455293645694,556.6064736561837,22.84843673661733,559.6991761642754,50,579.7881479992059,1,5280.302153330109,200.0,-200.0,4.421695022215818,1.0351075190297983,0.17706799807218118,-0.17706799807218118,,15.891974663726977,KIC,LS,0.14536527281515438
10001122,K01122.01,,FALSE POSITIVE,FALSE POSITIVE,0.28748736214894954,0,1,0,0,7.111294240918483,0.0007111294240918484,-0.0007111294240918484,1.6952369973885446,0.08476184986942724,-0.08476184986942724,79280.37122066013,6342.429697652811,-6342.429697652811,0.27305356871728054,28.30107914700009,1.7393233593917334,-1.7393233593917334,0.8640957410044277,16.1298465667456,0.07127211071703995,2.121215554671824,839.9184432951007,118.47097159493089,8000.0,196,8220.983225891612,2,5215.2711191547005,80.0,-80.0,4.462572126231787,0.9502206401118005,0.05839851361631948,-0.05839851361631948,0.9550849765834483,13.257640587749458,Astero,LS+MCMC,0.588694436913673
10001122,K01122.02,Kepler-1520 b,CONFIRMED,CANDIDATE,0.9594009475713776,0,0,0,0,11.411771892800699,0.0011411771892800699,-0.0011411771892800699,3.6488458579330456,0.18244229289665229,-0.18244229289665229,9091.363759811764,727.3091007849412,-727.3091007849412,0.08653518132588404,8.969078951096156,1.6054367184632277,-1.6054367184632277,0.3791058127707927,22.108868938295917,0.09769130464312153,2.01364321459924,717.4125559641037,63.05788094944639,1678.2832546300413,122,1743.7584532235892,2,5215.2711191547005,200.0,-200.0,4.462572126231787,0.9502206401118005,0.170086484308478,-0.170086484308478,,13.281200102113194,KIC,LS+MCMC,0.7073708711594666
10001123,K01123.01,,FALSE POSITIVE,FALSE POSITIVE,0.04828264737205384,0,1,0,0,121.92408257475829,0.012192408257475829,-0.012192408257475829,0.5162959411257559,0.025814797056287798,-0.025814797056287798,82079.87959853654,6566.390367882924,-6566.390367882924,0.28793737175486855,44.83462399544985,11.294517106395523,-11.294517106395523,1.0197795653961719,80.66006202567712,0.5354368941176256,0.2922859508231797,353.8885450300444,3.7336147189387785,4635.586932780753,11,4915.234183252502,1,4913.83348627587,200.0,-200.0,4.268135733715133,1.4275285952867751,0.35961595531550705,-0.35961595531550705,1.377610152912782,15.67037954882609,KIC,LS,0.32345375867416976
10001124,K01124.01,,CANDIDATE,CANDIDATE,0.8866645845456701,0,0,0,0,5.742158656372065,0.0005742158656372065,-0.0005742158656372065,2.636341297283996,0.1318170648641998,-0.1318170648641998,493.9809540155773,39.51847632124618,-39.51847632124618,0.020599621044942923,2.2503887981054485,0.6965245663689505,-0.6965245663689505,0.586160745386969,13.481070026236525,0.06278515002297767,1.6204893606213364,1003.9912687770326,241.87067850921107,128.5539359529539,243,116.68718189111134,1,5699.237728578605,200.0,-200.0,4.437444620124629,1.00153849638328,0.30998917497388245,-0.30998917497388245,1.001384540291289,12.102205397469971,KIC,LS+MCMC,0.0967507238107103
10001125,K01125.01,,CANDIDATE,CANDIDATE,0.6711438301737468,0,0,0,0,1.6309901427219777,0.00016309901427219778,-0.00016309901427219778,1.2066901260393268,0.060334506301966344,-0.060334506301966344,3464.996607335388,277.19972858683104,-277.19972858683104,0.055365057411331645,4.249971915380004,1.2396154624028242,-1.2396154624028242,0.6916710131815671,7.457307955829135,0.024404315392158888,1.8986240758763337,1386.9469480046346,880.8518603797614,1691.959304426993,858,2009.335818608357,1,5855.655828533938,200.0,-200.0,4.6060174429154035,0.7037519744439588,0.20526766919570238,-0.20526766919570238,0.7289163028025721,12.150609618878367,KIC,LS+MCMC,0.4231145240858591
10001126,K01126.01,,FALSE POSITIVE,FALSE POSITIVE,0.259225658399974,0,0,1,0,18.666162214906922,0.0018666162214906923,-0.0018666162214906923,3.8060963706188136,0.1903048185309407,-0.1903048185309407,3645.4547343317467,291.6363787465397,-291.6363787465397,0.05575162727320847,5.657216126772057,2.378381979956752,-2.378381979956752,0.5555747323573258,31.151677320052848,0.13475996941306925,4.266224290374408,671.0753914296404,48.277940206749285,526.1831779343834,75,562.1025502620809,1,5790.774932144111,200.0,-200.0,4.472703034089833,0.9302818405103938,0.3911050092783685,-0.3911050092783685,,13.859760370400794,KIC,LS+MCMC,7.672706207048513
10001127,K01127.01,,FALSE POSITIVE,FALSE POSITIVE,0.35162809647471494,0,0,1,0,1.2065366403838573,0.00012065366403838573,-0.00012065366403838573,0.9026426563812132,0.045132132819060665,-0.045132132819060665,3699.706050599239,295.97648404793915,-295.97648404793915,0.057376843913596126,3.4848695661657283,1.468904834050932,-1.468904834050932,0.7104572336206232,7.186186775984974,0.01860726823268467,12.658209873210746,1258.4066758952622,596.963163658245,2100.43733729533,1160,2197.925117828574,1,5215.487615228361,200.0,-200.0,4.717887919775987,0.5568255988468628,0.23470715283309523,-0.23470715283309523,,14.63712014080871,KIC,LS+MCMC,1.2776491984079734
10001128,K01128.01,,CANDIDATE,CANDIDATE,0.8868966224704764,0,0,0,0,5.275585448826907,0.0005275585448826907,-0.0005275585448826907,2.4638230085269406,0.12319115042634704,-0.12319115042634704,354.49001012650785,28.35920081012063,-28.35920081012063,0.01687859164812361,1.3116449876823522,0.26900245430378367,-0.26900245430378367,0.15075029760706726,16.17077274259387,0.0535728951628563,3.107554354190844,725.1801698739158,65.83353233624304,96.24572259355487,265,92.43417129266153,1,4508.540353383164,200.0,-200.0,4.600154671493687,0.7124418431243134,0.1461131679295252,-0.1461131679295252,0.7370118601371037,12.864085026743533,KIC,LS+MCMC,0.2839435268778412
10001129,K01129.01,,FALSE POSITIVE,FALSE POSITIVE,0.023672359960298605,0,1,0,0,2.8337925162795563,0.00028337925162795567,-0.00028337925162795567,2.357965256565079,0.11789826282825396,-0.11789826282825396,104177.6141427938,8334.209131423504,-8334.209131423504,0.29913766611028225,38.98350339887351,4.199135209402206,-4.199135209402206,0.5857905475320326,7.440890808352274,0.04133985433781894,0.5488254638792877,1446.2364383195074,1041.407442369759,8000.0,494,7855.226836324561,3,6099.249788026044,80.0,-80.0,4.35317203742602,1.1947556304001323,0.1286939345320538,-0.1286939345320538,1.1736839812763793,11.188363132641141,Astero,LS+MCMC,1.6078482910751106
10001129,K01129.02,Kepler-1528 b,CONFIRMED,CANDIDATE,0.9653142794922304,0,0,0,0,2.4038900199794044,0.00024038900199794045,-0.00024038900199794045,1.1216948722061133,0.056084743610305667,-0.056084743610305667,7.07027083559976,0.5656216668479808,-0.5656216668479808,0.0026055235278975622,0.3395508049066382,0.108358629580743,-0.108358629580743,0.9133054443383485,6.6679033335543485,0.03704531616542222,1.0655050269432098,1527.7669744480584,1296.856579736898,3.0,582,3.5681458243794117,3,6099.249788026044,200.0,-200.0,4.35317203742602,1.1947556304001323,0.3812745572187099,-0.3812745572187099,1.1736839812763793,13.836735440310491,KIC,MCMC,0.6499799568694717
10001129,K01129.03,,FALSE POSITIVE,FALSE POSITIVE,0.029379908557179278,0,0,1,0,4.952338290530737,0.0004952338290530738,-0.0004952338290530738,3.4209677900930138,0.1710483895046507,-0.1710483895046507,5834.312226675612,466.74497813404895,-466.74497813404895,0.0686426040355004,8.945477253068262,3.322291899206455,-3.322291899206455,0.21695708618087972,10.795757013156347,0.05997870871716221,2.195418539310542,1200.6742997623917,494.72554764581656,1634.9229217300574,282,1505.3690651041406,3,6099.249788026044,200.0,-200.0,4.35317203742602,1.1947556304001323,0.44372444757468904,-0.44372444757468904,1.1736839812763793,13.789177472260965,KIC,LS+MCMC,1.1231081138472563
10001130,K01130.01,,CANDIDATE,CANDIDATE,0.9486424562821222,0,0,0,0,31.181535912024167,0.0031181535912024167,-0.0031181535912024167,5.386455717202648,0.2693227858601324,-0.2693227858601324,1735.8672945726796,138.86938356581436,-138.86938356581436,0.0373423310779207,3.800623940048651,1.4718908692368518,-1.4718908692368518,0.14366086835675607,43.76503745869909,0.18989565357086455,1.7682317871729512,538.8436644115644,20.068485665926175,193.85657542040033,44,219.4593234531428,3,5511.262383479378,200.0,-200.0,4.47126395703594,0.9330884105548697,0.3613628534026597,-0.3613628534026597,0.939572973103893,13.374813395876105,KIC,MCMC,0.02526163057849927
